cbz,vsub.f64,vcvt.f64.s32,ite,ldrb.w,uxth,vadd.f64,mov,vadd.f64,pop,vmrs,addne,eor.w,stmdb
push,vstmia,vdiv.f64,movne,bgt.n,lsrs,beq.n,adc.w,vmla.f64,str,bic.w,add.w,eor.w,lsrs
subs,cmp,vcvt.f64.s32,cmp,ldr,uxth,vsub.f64,cmp,vadd.f64,add.w,orrs,rsb,adds,and.w
b.n,vadd.f64,vdiv.f64,bne.w,subs,lsrs,vabs.f64,sbcs.w,vadd.f64,str,vmsr,lsl.w,adc.w,and.w
adds,bne.n,vcvt.f64.s32,vcmp.f64,str,mla,vcmpe.f64,mov,vsub.f64,bx,movs,lsr.w,adds,and.w
cmp,add,vadd.f64,vmrs,ldr,mov.w,vmov.f64,mov,vadd.f64,vmul.f32,bx,lsl.w,adcs,eor.w
beq.n,vldr,vdiv.f64,bne.w,str,mla,vmrs,mov,vadd.f64,add,vmov,orr.w,cmp.w,and.w
subs,mov,vsub.f64,vsub.f64,ldr,ldr.w,bgt.n,bge.n,vcmp.f64,bl,movw,lsr.w,bne.n,eor.w
bl,vldmdb,vadd.f64,vcmp.f64,str,lsrs,vmov,adds,vmrs,movw,movt,add,eor.w,and.w
cbz,cmp,vsub.f64,vmrs,ldr,uxth,adds,mov,beq.w,movt,bic.w,b.n,movs,and.w
push,vadd.f64,vadd.f64,bne.n,str,add.w,cmp,adc.w,add.w,push,mov,cmp.w,adds,mov.w
subs,bne.n,vsub.f64,vcmp.f64,ldr,mla,vcvt.f64.s32,cmp,add.w,movw,cmp,bcc.n,mov,and.w
b.n,vldmdb,vadd.f64,vmrs,str,lsrs,vmul.f64,sbcs.w,vpop,ldmia.w,ble.n,cmp.w,eor.w,orr.w
adds,cmp,vsub.f64,bne.n,str,uxth,vdiv.f64,mov,pop,movw,movw,bcc.n,eor.w,eor.w
cmp,vadd.f64,beq.n,vsub.f64,str,mov.w,vadd.f64,mov,vadd.f64,uxth,movt,lsrs,eor.w,and.w
beq.n,bne.n,vsub.f64,vcmp.f64,bl,mov.w,beq.n,mov,vcmpe.f64,lsrs,cmp,movs.w,eor.w,and.w
subs,vldmdb,vabs.f64,vmrs,push,mla,vsub.f64,bge.n,vmov.f64,uxth,bgt.n,mov.w,adds,eor.w
bl,cmp,vcmpe.f64,bne.n,cmp,mov.w,vabs.f64,adds,vmrs,lsrs,movw,add.w,adc.w,eor.w
cbz,vadd.f64,vmov.f64,vcmp.f64,sub,mov,vcmpe.f64,mov,vsub.f64,mla,movt,mov.w,adds,and.w
push,bne.n,vmrs,vmrs,ldrh.w,add.w,vmov.f64,adc.w,vmov.f64,mla,cmp,cmn.w,adcs,eors
subs,vldmdb,bgt.n,bne.n,ldrb.w,orr.w,vmrs,cmp,bmi.n,pop,ble.n,bcs.w,cmp.w,eors
b.n,cmp,vmov,vsub.f64,bgt.n,ldr,bgt.n,sbcs.w,vsub.f64,str,movw,cmp.w,bne.n,orr.w
adds,vadd.f64,adds,vcmp.f64,ldr,strb,vmov,mov,vabs.f64,add.w,movt,it,eor.w,and.w
cmp,bne.n,adds,vmrs,subs,lsrs,adds,mov,vcmpe.f64,str,cmp,adcs.w,movs,eor.w
beq.n,vldmdb,vmov,beq.n,str,orr.w,cmp,mov,vmov.f64,bx,bgt.w,adceq.w,adds,eor.w
subs,cmp,adds,vcmp.f64,ldr,strb.w,vcvt.f64.s32,bge.n,vmrs,vadd.f32,movw,orr.w,mov,orr.w
bl,vadd.f64,vmov,vmrs,str,ldr.w,vmul.f64,adds,ble.n,umull,movt,pop,eor.w,eors
cbz,bne.n,adds,it,ldr,mov,vdiv.f64,mov,vdiv.f64,subs,cmp,subs,eor.w,and.w
push,vldmdb,vmov,bne.n,str,lsrs,vadd.f64,adc.w,vadd.f64,add.w,bgt.w,vmov,eor.w,orr.w
subs,cmp,adds,vmov.f64,ldr,orr.w,beq.n,cmp,blx,lsrs,movw,strd,eor.w,and.w
b.n,vadd.f64,vcvt.f64.s32,vmoveq.f64,str,strb.w,vsub.f64,sbcs.w,add,orr.w,movt,vadd.f64,adds,orr.w
adds,bne.n,vmov,bx,ldr,lsrs,vabs.f64,mov,add,rsb,cmp,bne.n,adc.w,orr.w
cmp,vldr,adds,vldr,str,ldr.w,vcmpe.f64,mov,ldr,umull,bgt.w,bl,adds,ldmia.w
beq.n,vsub.f64,vmov,vldr,str,orr.w,vmov.f64,mov,vcmp.f64,blx,movw,push,adcs,mov.w
subs,vldr,mov,vsub.f64,str,ldr,vmrs,bge.n,push,add,movt,movw,cmp.w,orr.w
bl,vmov,vmov,vmov.f64,bl,strb,bgt.n,adds,vpush,add,cmp,movt,bne.n,mov
cbz,ldr,adds,vmov.f64,push,lsrs,vmov,mov,ldr,ldr,ble.w,movw,eor.w,and.w
push,movw,adds,vmov.f64,cmp,orr.w,adds,adc.w,vmov.f64,vmov,vmov.f64,movw,movs,bl
subs,movt,vmov,vmov.f64,sub,strb.w,cmp,cmp,vmrs,movw,add,movs,adds,lsrs
b.n,ldr,cmp,bl,ldrh.w,ldr.w,vcvt.f64.s32,sbcs.w,add,movt,add,ldr,mov,lsrs
adds,add,vdiv.f64,vabs.f64,ldrb.w,lsrs,vmul.f64,mov,bls.n,vmov.f32,bl,ldr,eor.w,stmdb
cmp,vldr,vcvt.f64.s32,vabs.f64,bgt.n,lsrs,vdiv.f64,mov,vmov.f64,push,ldr,uxth,eor.w,lsrs
beq.n,add,vdiv.f64,vcmpe.f64,ldr,lsrs,vadd.f64,mov,vpop,sub,vldr,lsrs,eor.w,and.w
subs,mov,vcvt.f64.s32,vmrs,subs,strb.w,beq.n,bge.n,ldmia.w,bic.w,stmdb,uxth,eor.w,and.w
bl,vadd.f64,vdiv.f64,bpl.n,str,ldr,vsub.f64,adds,b.w,cmp,vpush,lsrs,adds,and.w
cbz,vldr,vcvt.f64.s32,vdiv.f64,ldr,ldr.w,vabs.f64,mov,vmov,ble.n,add,mla,adc.w,eor.w
push,vadd.f64,vdiv.f64,vmov.f64,str,strb,vcmpe.f64,adc.w,push,cmp.w,vldr,mla,adds,and.w
subs,vldr,vcvt.f64.s32,vmov.f64,ldr,strb.w,vmov.f64,cmp,vpush,blt.n,vmul.f64,uxth.w,adcs,eor.w
b.n,ubfx,vdiv.f64,vmov.f64,str,add.w,vmrs,sbcs.w,vmov.f64,beq.n,ldr,lsrs,cmp.w,and.w
adds,sub.w,vcvt.f64.s32,vmla.f64,ldr,cmp.w,bgt.n,mov,subw,vsub.f32,ldr,add.w,bne.n,and.w
cmp,smull,vdiv.f64,vmla.f64,str,bne.n,vmov,mov,cmp.w,add,movw,mla,eor.w,mov.w
beq.n,asrs,vcvt.f64.s32,vmls.f64,ldr,uxth,adds,mov,mov,pop,add,uxth,movs,and.w
subs,ldrd,vdiv.f64,vdiv.f64,str,lsrs,cmp,bge.n,blt.w,lsrs,vldr,lsrs,adds,orr.w
bl,vadd.f64,vcvt.f64.s32,vdiv.f64,str,uxth,vcvt.f64.s32,adds,movw,bic.w,add,mla,mov,eor.w
cbz,rsb,vadd.f64,b.n,str,lsrs,vmul.f64,mov,movt,bic.w,vldr,mov,eor.w,and.w
push,bic.w,vdiv.f64,vcmp.f64,bl,mla,vdiv.f64,adc.w,cmp,vsub.f32,vmov,str,eor.w,and.w
subs,add.w,vsub.f64,vmrs,push,mov.w,vadd.f64,cmp,it,vmov.f32,movt,add.w,eor.w,eor.w
b.n,add.w,vadd.f64,bne.n,cmp,mla,beq.n,sbcs.w,bgt.w,blx,ldr.w,orr.w,eor.w,eor.w
adds,sub.w,vsub.f64,vcmp.f64,sub,ldr.w,vsub.f64,mov,movgt,add,sub,str,adds,and.w
cmp,vmov,vadd.f64,vmrs,ldrh.w,lsrs,vabs.f64,mov,ldr.w,add,add,mov,adc.w,eors
beq.n,vadd.f64,vsub.f64,beq.n,ldrb.w,uxth,vcmpe.f64,mov,add,ldr,add.w,pop,adds,eors
subs,vldr,vadd.f64,vcmp.f64,bgt.n,add.w,vmov.f64,bge.n,vldr,vmov,add,bl,adcs,orr.w
bl,vsub.f64,vsub.f64,vmrs,ldr,mla,vmrs,adds,vsub.f64,movw,vstr,orrs.w,cmp.w,and.w
cbz,vadd.f64,beq.n,bne.n,subs,lsrs,bgt.n,mov,vcmpe.f64,movt,mov,it,bne.n,eor.w
push,vldr,vsub.f64,vsub.f64,str,uxth,vmov,adc.w,vmrs,vmov.f32,mov,push,eor.w,eor.w
subs,vsub.f64,vabs.f64,vcmp.f64,ldr,mov.w,adds,cmp,it,push,vmul.f64,moveq.w,movs,orr.w
b.n,vadd.f64,vcmpe.f64,vmrs,str,mov.w,cmp,sbcs.w,bmi.n,sub,vsub.f64,b.n,adds,eors
adds,vadd.f64,vmov.f64,ite,ldr,mla,vcvt.f64.s32,mov,vmovmi.f64,bic.w,vsub.f64,mov.w,mov,and.w
cmp,vadd.f64,vmrs,movne,str,mov.w,vmul.f64,mov,ldr.w,cmp,vmov,add.w,eor.w,orr.w
beq.n,vadd.f64,bgt.n,cmp,ldr,mov,vdiv.f64,mov,add,ble.n,vsub.f64,movs.w,eor.w,and.w
subs,vsub.f64,vmov,bne.w,str,add.w,vadd.f64,bge.n,vldr,cmp.w,ubfx,beq.w,eor.w,orr.w
bl,vsub.f64,adds,vcmp.f64,ldr,orr.w,beq.n,adds,vcmpe.f64,blt.n,sub.w,mov.w,eor.w,orr.w
cbz,vadd.f64,adds,vmrs,str,ldr,vsub.f64,mov,vmrs,beq.n,smull,movs.w,adds,ldmia.w
push,vsub.f64,vmov,bne.w,str,strb,vabs.f64,adc.w,ble.w,vsub.f32,asrs,it,adc.w,adds
subs,vldmia,adds,vsub.f64,str,lsrs,vcmpe.f64,cmp,ubfx,add,rsb,addne,adds,cmp.w
b.n,vmul.f64,vmov,vcmp.f64,bl,orr.w,vmov.f64,sbcs.w,asrs,pop,bic.w,movs.w,adcs,orr.w
adds,vmul.f64,adds,vmrs,push,strb.w,vmrs,mov,orr.w,vsub.f32,add.w,it,cmp.w,orr.w
cmp,vstmia,vmov,bne.n,cmp,ldr.w,bgt.n,mov,subw,vmul.f32,add.w,addne,bne.n,add
beq.n,cmp,adds,vcmp.f64,sub,mov,vmov,mov,orr.w,vmov.f32,sub.w,add.w,eor.w,bne.n
subs,vmul.f64,vcvt.f64.s32,vmrs,ldrh.w,lsrs,adds,bge.n,adds,blx,vmov,rsb,movs,ubfx
bl,bne.n,vmov,bne.n,ldrb.w,orr.w,cmp,adds,ldr.w,add,vldmia,lsl.w,adds,bl
cbz,vldmia,adds,vsub.f64,bgt.n,strb.w,vcvt.f64.s32,mov,vmov,add,vmul.f64,lsr.w,mov,lsrs
push,vmul.f64,vmov,vcmp.f64,ldr,lsrs,vmul.f64,adc.w,add,ldr,vmul.f64,lsl.w,eor.w,lsrs
subs,vmul.f64,mov,vmrs,subs,ldr.w,vdiv.f64,cmp,vldr,vmov,vstmia,orr.w,eor.w,stmdb
b.n,vstmia,vmov,bne.n,str,orr.w,vadd.f64,sbcs.w,vcmpe.f64,movw,cmp,lsr.w,eor.w,lsrs
adds,cmp,adds,vsub.f64,ldr,ldr,beq.n,mov,vmrs,movt,vmul.f64,add,eor.w,and.w
cmp,vmul.f64,adds,vcmp.f64,str,strb,vsub.f64,mov,bgt.w,vmov.f32,bne.n,b.n,adds,and.w
beq.n,bne.n,vmov,vmrs,ldr,lsrs,vabs.f64,mov,ldr.w,push,vldmia,cmp.w,adc.w,and.w
subs,vldmia,cmp,beq.n,str,orr.w,vcmpe.f64,bge.n,vmov.f64,sub,vmul.f64,bcc.n,adds,eor.w
bl,vmul.f64,vdiv.f64,vmov.f64,ldr,strb.w,vmov.f64,adds,ldr.w,bic.w,vmul.f64,cmp.w,adcs,and.w
cbz,vmul.f64,vcvt.f64.s32,vmov.f64,str,ldr.w,vmrs,mov,add,cmp,vstmia,bcc.n,cmp.w,eor.w
push,vstmia,vdiv.f64,bx,ldr,lsrs,bgt.n,adc.w,vldr,ble.n,cmp,lsrs,bne.n,and.w
subs,cmp,vcvt.f64.s32,vldr,str,lsrs,vmov,cmp,add,cmp.w,vmul.f64,movs.w,eor.w,and.w
b.n,vmul.f64,vdiv.f64,vldr,str,lsrs,adds,sbcs.w,ldr.w,blt.n,bne.n,mov.w,movs,mov.w
adds,bne.n,vcvt.f64.s32,vadd.f64,str,strb.w,cmp,mov,vadd.f64,beq.n,vldmia,add.w,adds,and.w
cmp,vldmia,vdiv.f64,vadd.f64,bl,ldr,vcvt.f64.s32,mov,add.w,vsub.f32,vmul.f64,mov.w,mov,orr.w
beq.n,vmul.f64,vcvt.f64.s32,vmov.f64,push,ldr.w,vmul.f64,mov,vmov,add,vmul.f64,cmn.w,eor.w,eor.w
subs,vmul.f64,vdiv.f64,vmov.f64,cmp,strb,vdiv.f64,bge.n,add,pop,vstmia,bcs.w,eor.w,and.w
bl,vstmia,vcvt.f64.s32,vmov.f64,sub,strb.w,vadd.f64,adds,vmov,subs,cmp,cmp.w,eor.w,and.w
cbz,cmp,vdiv.f64,vmov.f64,ldrh.w,add.w,beq.n,mov,ldr.w,vdiv.f32,vmul.f64,it,eor.w,eor.w
push,vmul.f64,vcvt.f64.s32,bl,ldrb.w,cmp.w,vsub.f64,adc.w,vcvt.f64.s32,bne.n,bne.n,adcs.w,adds,eor.w
subs,bne.n,vdiv.f64,vmov.f64,bgt.n,bne.n,vabs.f64,cmp,add,vadd.f32,vldmia,adceq.w,adc.w,and.w
b.n,vldmia,vcvt.f64.s32,vpush,ldr,uxth,vcmpe.f64,sbcs.w,vldr,add,vmul.f64,orr.w,adds,eors
adds,vmul.f64,vadd.f64,vmul.f64,subs,lsrs,vmov.f64,mov,ldr.w,eors,vmul.f64,pop,adcs,eors
cmp,vmul.f64,vdiv.f64,vmul.f64,str,uxth,vmrs,mov,add,movw,vstmia,subs,cmp.w,orr.w
beq.n,vstmia,vsub.f64,vmul.f64,ldr,lsrs,bgt.n,mov,vldr,lsrs,cmp,vmov,bne.n,and.w
subs,cmp,vadd.f64,vmul.f64,str,mla,vmov,bge.n,ldr.w,movt,vmul.f64,strd,eor.w,eor.w
bl,vmul.f64,vsub.f64,vsub.f64,ldr,mov.w,adds,adds,vstr,rsb,bne.n,vadd.f64,movs,eor.w
cbz,bne.n,vadd.f64,vcmp.f64,str,mla,cmp,mov,add,eor.w,vldmia,bne.n,adds,orr.w
push,vldmia,vsub.f64,vadd.f64,ldr,ldr.w,vcvt.f64.s32,adc.w,vldr,mvns,vmul.f64,bl,mov,eors
subs,vmul.f64,vadd.f64,vmrs,str,lsrs,vmul.f64,cmp,ldr.w,add.w,vmul.f64,push,eor.w,and.w
b.n,vmul.f64,vsub.f64,bne.n,ldr,uxth,vdiv.f64,sbcs.w,vmov.f64,rsb,vstmia,movw,eor.w,orr.w
adds,vstmia,beq.n,vcmp.f64,str,add.w,vadd.f64,mov,vstr,adds,cmp,movt,eor.w,and.w
cmp,cmp,vsub.f64,vmrs,str,mla,beq.n,mov,vldr,sub.w,vmul.f64,movw,eor.w,orr.w
beq.n,vmul.f64,vabs.f64,beq.n,str,lsrs,vsub.f64,mov,add,umull,bne.n,movw,adds,orr.w
subs,bne.n,vcmpe.f64,vsub.f64,bl,uxth,vabs.f64,bge.n,vldr,vmul.f32,vldmia,movs,adc.w,ldmia.w
bl,vldr,vmov.f64,vcmp.f64,push,mov.w,vcmpe.f64,adds,ldr.w,umull,vmul.f64,ldr,adds,mov
cbz,vldr,vmrs,vmrs,cmp,mov.w,vmov.f64,mov,ldr.w,lsrs,vmul.f64,ldr,adcs,ubfx
push,vadd.f64,bgt.n,bne.w,sub,mla,vmrs,adc.w,add,lsls,vstmia,uxth,cmp.w,bl
subs,vsub.f64,vmov,vcmp.f64,ldrh.w,mov.w,bgt.n,cmp,vldr,orr.w,cmp,lsrs,bne.n,lsrs
b.n,vsub.f64,adds,vmrs,ldrb.w,mov,vmov,sbcs.w,add,mov.w,vmul.f64,uxth,eor.w,lsrs
adds,vstmia,adds,bne.w,bgt.n,add.w,adds,mov,addw,mov.w,bne.n,lsrs,movs,stmdb
cmp,cmp,vmov,vsub.f64,ldr,orr.w,cmp,mov,ubfx,orr.w,ldr,mla,adds,lsrs
beq.n,vadd.f64,adds,vcmp.f64,subs,ldr,vcvt.f64.s32,mov,sub.w,vsub.f32,add.w,mla,mov,and.w
subs,bne.n,vmov,vmrs,str,strb,vmul.f64,bge.n,add.w,vdiv.f32,mov,uxth.w,eor.w,and.w
bl,vldr,adds,bne.w,ldr,lsrs,vdiv.f64,adds,vldr,vdiv.f32,vldr,lsrs,eor.w,and.w
cbz,vadd.f64,vmov,vcmp.f64,str,orr.w,vadd.f64,mov,vmla.f64,vmov.f32,add,add.w,eor.w,eor.w
push,vsub.f64,adds,vmrs,ldr,strb.w,beq.n,adc.w,add.w,vadd.f32,vldr,mla,eor.w,and.w
subs,vsub.f64,vcvt.f64.s32,bne.w,str,ldr.w,vsub.f64,cmp,vmov,blx,vldr,uxth,adds,eor.w
b.n,vstmia,vmov,movs,ldr,mov,vabs.f64,sbcs.w,vldr,add,vadd.f64,lsrs,adc.w,and.w
adds,cmp,adds,vsub.f64,str,lsrs,vcmpe.f64,mov,vldr,add,vsub.f64,mla,adds,and.w
cmp,vadd.f64,vmov,vcmp.f64,ldr,orr.w,vmov.f64,mov,vmov,ldr,vsub.f64,mov,adcs,mov.w
beq.n,bne.n,mov,vmrs,str,strb.w,vmrs,mov,vcvt.f64.s32,vmov,vstmia,str,cmp.w,and.w
subs,vldr,vmov,vcmp.f64,str,lsrs,bgt.n,bge.n,vcmpe.f64,movw,cmp,add.w,bne.n,orr.w
bl,vadd.f64,adds,ite,str,ldr.w,vmov,adds,vmrs,movt,vadd.f64,orr.w,eor.w,eor.w
cbz,vsub.f64,adds,movs,bl,orr.w,adds,mov,ubfx,vmov.f32,bne.n,str,movs,and.w
push,vsub.f64,vmov,vmrsne,push,ldr,cmp,adc.w,sub.w,push,vldr,mov,adds,and.w
subs,vstmia,cmp,bne.w,cmp,strb,vcvt.f64.s32,cmp,vmov,sub,vadd.f64,pop,mov,eor.w
b.n,cmp,vdiv.f64,vsub.f64,sub,lsrs,vmul.f64,sbcs.w,add.w,bic.w,vsub.f64,bl,eor.w,eor.w
adds,vadd.f64,vcvt.f64.s32,vcmp.f64,ldrh.w,orr.w,vdiv.f64,mov,add.w,cmp,vsub.f64,orrs.w,eor.w,and.w
cmp,bne.n,vdiv.f64,vmrs,ldrb.w,strb.w,vadd.f64,mov,vldr,ble.n,vstmia,it,eor.w,eors
beq.n,vldr,vcvt.f64.s32,vcmp.f64,bgt.n,ldr.w,beq.n,mov,vstr,cmp.w,cmp,push,eor.w,eors
subs,vldmdb,vdiv.f64,ite,ldr,lsrs,vsub.f64,bge.n,vcvt.f64.s32,blt.n,vadd.f64,moveq.w,adds,orr.w
bl,cmp,vcvt.f64.s32,movs,subs,lsrs,vabs.f64,adds,vldr,beq.n,bne.n,b.n,adc.w,and.w
cbz,vadd.f64,vdiv.f64,vmrsne,str,lsrs,vcmpe.f64,mov,vldr,vsub.f32,vldr,mov.w,adds,eor.w
push,bne.n,vcvt.f64.s32,bne.n,ldr,strb.w,vmov.f64,adc.w,vldr,add,vadd.f64,add.w,adcs,eor.w
subs,vldmdb,vdiv.f64,cmp,str,ldr,vmrs,cmp,vmla.f64,pop,vsub.f64,movs.w,cmp.w,orr.w
b.n,cmp,vcvt.f64.s32,bne.n,ldr,ldr.w,bgt.n,sbcs.w,vldr,vadd.f32,vsub.f64,beq.w,bne.n,eors
adds,vadd.f64,vdiv.f64,vsub.f64,str,strb,vmov,mov,vmov.f64,vmul.f32,vstmia,mov.w,eor.w,and.w
cmp,bne.n,vcvt.f64.s32,vcmp.f64,ldr,strb.w,adds,mov,vmov.f64,vadd.f32,cmp,movs.w,movs,orr.w
beq.n,vldmdb,vdiv.f64,vmrs,str,add.w,cmp,mov,vmla.f64,bl,vadd.f64,it,adds,and.w
subs,cmp,vcvt.f64.s32,bne.n,ldr,cmp.w,vcvt.f64.s32,bge.n,vmul.f64,movw,bne.n,addne,mov,orr.w
bl,vadd.f64,vadd.f64,vcmp.f64,str,bne.n,vmul.f64,adds,vmul.f64,movt,add,movs.w,eor.w,orr.w
cbz,bne.n,vdiv.f64,vmrs,str,uxth,vdiv.f64,mov,vsub.f64,push,vldr,it,eor.w,ldmia.w
push,vldmdb,vsub.f64,bne.n,str,lsrs,vadd.f64,adc.w,vmul.f64,movw,mov,addne,eor.w,mov
subs,cmp,vadd.f64,vsub.f64,bl,uxth,beq.n,cmp,vmla.f64,ldmia.w,vldmdb,add.w,eor.w,ubfx
b.n,vadd.f64,vsub.f64,vcmp.f64,push,lsrs,vsub.f64,sbcs.w,vmul.f64,movw,cmp,rsb,adds,bl
adds,bne.n,vadd.f64,vmrs,cmp,mla,vabs.f64,mov,it,uxth,vadd.f64,lsl.w,adc.w,lsrs
cmp,vldmdb,vsub.f64,bne.n,sub,mov.w,vcmpe.f64,mov,vmla.f64,lsrs,bne.n,lsr.w,adds,lsrs
beq.n,cmp,vadd.f64,vcmp.f64,ldrh.w,mla,vmov.f64,mov,vaddmi.f64,uxth,vldmdb,lsl.w,adcs,stmdb
subs,vadd.f64,vsub.f64,vmrs,ldrb.w,ldr.w,vmrs,bge.n,vmul.f64,lsrs,cmp,orr.w,cmp.w,lsrs
bl,bne.n,beq.n,bne.n,bgt.n,lsrs,bgt.n,adds,bmi.n,mla,vadd.f64,lsr.w,bne.n,and.w
cbz,vldmdb,vsub.f64,vsub.f64,ldr,uxth,vmov,mov,vmov.f64,mla,bne.n,add,eor.w,and.w
push,cmp,vabs.f64,vcmp.f64,subs,add.w,adds,adc.w,vcmpe.f64,pop,vldmdb,b.n,movs,and.w
subs,vadd.f64,vcmpe.f64,vmrs,str,mla,cmp,cmp,vmrs,str,cmp,cmp.w,adds,eor.w
b.n,bne.n,vmov.f64,bne.n,ldr,lsrs,vcvt.f64.s32,sbcs.w,it,add.w,vadd.f64,bcc.n,mov,and.w
adds,vldr,vmrs,vcmp.f64,str,uxth,vmul.f64,mov,vnegmi.f64,str,bne.n,cmp.w,eor.w,eor.w
cmp,vsub.f64,bgt.n,vmrs,ldr,mov.w,vdiv.f64,mov,bmi.n,bx,vldmdb,bcc.n,eor.w,and.w
beq.n,vldr,vmov,bne.n,str,mov.w,vadd.f64,mov,vcmpe.f64,vmov.f32,cmp,lsrs,eor.w,and.w
subs,vadd.f64,adds,vsub.f64,ldr,mla,beq.n,bge.n,vmrs,vadd.f32,vadd.f64,movs.w,eor.w,mov.w
bl,vldr,adds,vcmp.f64,str,mov.w,vsub.f64,adds,ite,vdiv.f32,bne.n,mov.w,adds,and.w
cbz,vadd.f64,vmov,vmrs,ldr,mov,vabs.f64,mov,vsubgt.f64,mul.w,vldmdb,add.w,adc.w,orr.w
push,vadd.f64,adds,beq.n,str,add.w,vcmpe.f64,adc.w,vcmpe.f64,bl,cmp,mov.w,adds,eor.w
subs,vldr,vmov,vcmp.f64,str,orr.w,vmov.f64,cmp,vaddle.f64,movw,vadd.f64,cmn.w,adcs,and.w
b.n,vsub.f64,adds,vmrs,str,ldr,vmrs,sbcs.w,vmrs,movt,bne.n,bcs.w,cmp.w,and.w
adds,vldr,vmov,bne.n,bl,strb,bgt.n,mov,vadd.f64,push,vldmdb,cmp.w,bne.n,eor.w
cmp,vadd.f64,adds,vpop,push,lsrs,vmov,mov,it,movw,cmp,it,eor.w,eor.w
beq.n,vldr,vcvt.f64.s32,vmov.f64,cmp,orr.w,adds,mov,bmi.n,ldmia.w,vadd.f64,adcs.w,movs,and.w
subs,vadd.f64,vmov,vmov.f64,sub,strb.w,cmp,bge.n,vmovmi.f64,movw,bne.n,adceq.w,adds,eors
bl,vadd.f64,adds,bx,ldrh.w,ldr.w,vcvt.f64.s32,adds,vcmpe.f64,uxth,vldr,orr.w,mov,eors
cbz,vsub.f64,vmov,vadd.f64,ldrb.w,mov,vmul.f64,mov,vmrs,lsrs,vsub.f64,pop,eor.w,orr.w
push,vadd.f64,mov,vadd.f64,bgt.n,lsrs,vdiv.f64,adc.w,it,uxth,vldr,subs,eor.w,and.w
subs,vadd.f64,vmov,vmov.f64,ldr,orr.w,vadd.f64,cmp,bmi.n,lsrs,vmov,vmov,eor.w,eor.w
b.n,vadd.f64,adds,vmov.f64,subs,strb.w,beq.n,sbcs.w,vmovmi.f64,mla,ldr,strd,eor.w,eor.w
adds,vsub.f64,adds,vmov.f64,str,lsrs,vsub.f64,mov,vcmpe.f64,mla,movw,vadd.f64,adds,orr.w
cmp,vsub.f64,vmov,vmov.f64,ldr,ldr.w,vabs.f64,mov,ldr,pop,movt,bne.n,adc.w,eors
beq.n,vsub.f64,cmp,blx,str,orr.w,vcmpe.f64,mov,add,str,ldr,bl,adds,and.w
subs,vcmpe.f64,vdiv.f64,add,ldr,ldr,vmov.f64,bge.n,vldr,add.w,add,push,adcs,orr.w
bl,vadd.f64,vcvt.f64.s32,add,str,strb,vmrs,adds,ldr,str,vldr,movw,cmp.w,and.w
cbz,vmrs,vdiv.f64,ldr,ldr,lsrs,bgt.n,mov,vmrs,bx,add,movt,bne.n,orr.w
push,vadd.f64,vcvt.f64.s32,push,str,orr.w,vmov,adc.w,it,eor.w,mov,movw,eor.w,orr.w
subs,vadd.f64,vdiv.f64,vpush,ldr,strb.w,adds,cmp,vsubgt.f64,bl,vadd.f64,movw,movs,ldmia.w
b.n,it,vcvt.f64.s32,sub,str,ldr.w,cmp,sbcs.w,add,movw,vldr,movs,adds,mov.w
adds,ble.n,vdiv.f64,vmov.f64,str,lsrs,vcvt.f64.s32,mov,vldr,movt,vadd.f64,ldr,mov,orr.w
cmp,vmovle.f64,vcvt.f64.s32,vmov.f64,str,lsrs,vmul.f64,mov,it,push,vldr,ldr,eor.w,mov
beq.n,vcmpe.f64,vdiv.f64,blx,bl,lsrs,vdiv.f64,mov,vadd.f64,movw,ubfx,uxth,eor.w,and.w
subs,vmrs,vcvt.f64.s32,add,push,strb.w,vadd.f64,bge.n,vldrle,ldmia.w,sub.w,lsrs,eor.w,bl
bl,it,vdiv.f64,add,cmp,ldr,beq.n,adds,vadd.f64,movw,smull,uxth,eor.w,lsrs
cbz,ble.n,vcvt.f64.s32,ldr,sub,ldr.w,vsub.f64,mov,vadd.f64,uxth,asrs,lsrs,adds,lsrs
push,vmovle.f64,vdiv.f64,vmov,ldrh.w,strb,vabs.f64,adc.w,vadd.f64,lsrs,ldrd,mla,adc.w,stmdb
subs,vcmpe.f64,vcvt.f64.s32,and.w,ldrb.w,strb.w,vcmpe.f64,cmp,vmla.f64,uxth,vadd.f64,mla,adds,lsrs
b.n,vmov.f64,vadd.f64,bx,bgt.n,add.w,vmov.f64,sbcs.w,vadd.f64,lsrs,rsb,uxth.w,adcs,and.w
adds,vmrs,vdiv.f64,vmov.f64,ldr,cmp.w,vmrs,mov,vadd.f64,mla,bic.w,lsrs,cmp.w,and.w
cmp,ite,vsub.f64,mov,subs,bne.n,bgt.n,mov,vsub.f64,mla,add.w,add.w,bne.n,and.w
beq.n,vsubgt.f64,vadd.f64,bl,str,uxth,vmov,mov,vadd.f64,pop,add.w,mla,eor.w,eor.w
subs,vcmpe.f64,vsub.f64,vmov,ldr,lsrs,adds,bge.n,vadd.f64,str,sub.w,uxth,movs,and.w
bl,vaddle.f64,vadd.f64,push,str,uxth,cmp,adds,vcmp.f64,add.w,vmov,lsrs,adds,eor.w
cbz,vmrs,vsub.f64,movs,ldr,lsrs,vcvt.f64.s32,mov,vmrs,str,vadd.f64,mla,mov,and.w
push,bgt.n,vadd.f64,movt,str,mla,vmul.f64,adc.w,beq.w,bx,vldr,mov,eor.w,and.w
